pitcher,player_name,p_throws,delta_in,d_stuff_L,d_stuff_R,n_L,n_R,w_lhh,d_stuff_wtd,room_fb,room_tb,rel_own_p95,feasible,in_support
453286,"Scherzer, Max",R,-7,0.204549200724515,1.27064125194512,232,147,0.642105263157895,0.586097934845574,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,-6,0.130901794836679,1.13324311203782,232,147,0.642105263157895,0.489634476782349,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,-5,0.0625744726274663,0.992074866076202,232,147,0.642105263157895,0.395237771335435,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,-4,0.159110557485265,1.10249233080198,232,147,0.642105263157895,0.49674192898809,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,-3,0.182052398170968,0.841187662849177,232,147,0.642105263157895,0.417953440266327,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,-2,0.112815851643521,0.335714636537357,232,147,0.642105263157895,0.192590153605525,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,-1,-0.0292283881702971,0.188160470616499,232,147,0.642105263157895,0.0485739402376087,26.5157818933756,9.48421810662443,1.893,TRUE,TRUE
453286,"Scherzer, Max",R,0,0,0,232,147,0.642105263157895,0,26.5157818933756,9.48421810662443,1.893,TRUE,TRUE
453286,"Scherzer, Max",R,1,-0.00523359921620813,-0.0838718263054352,232,147,0.642105263157895,-0.0333778068060368,26.5157818933756,9.48421810662443,1.893,TRUE,TRUE
453286,"Scherzer, Max",R,2,0.114993206323923,-0.171177090491742,232,147,0.642105263157895,0.0125743632530537,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,3,0.15399094948791,-0.0875833662483115,232,147,0.642105263157895,0.0675327733296836,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,4,0.173231012600847,-0.273940076653385,232,147,0.642105263157895,0.0131908332888061,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,5,0.139267782187275,-0.454459258983537,232,147,0.642105263157895,-0.0732240009685943,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,6,0.118804041211557,-0.476495973030839,232,147,0.642105263157895,-0.0942507007278267,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,7,0.172231210815994,-0.634349418880082,232,147,0.642105263157895,-0.116439751391023,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,8,0.261906584608217,-0.523268800125135,232,147,0.642105263157895,-0.0191035530858249,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,9,0.327852765934139,-0.519161145777808,232,147,0.642105263157895,0.0247109449003896,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,10,0.310878380945705,-0.342956697262064,232,147,0.642105263157895,0.0768742476923984,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,11,0.277621833144015,-0.0943714111066733,232,147,0.642105263157895,0.144487408885874,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,12,0.276517355637198,-0.00108831989255588,232,147,0.642105263157895,0.177163745447602,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,13,0.319189293465491,0.152059714354311,232,147,0.642105263157895,0.259374496730963,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,14,0.362305998177616,0.5263087680143,232,147,0.642105263157895,0.421001726329692,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,15,0.346444081574212,0.609133130157227,232,147,0.642105263157895,0.440459109488133,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,16,0.32706317452411,0.846586082872616,232,147,0.642105263157895,0.512997689090944,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,17,0.289935232146696,0.787440816607369,232,147,0.642105263157895,0.467989862374726,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,18,0.295301279588541,0.693566595253254,232,147,0.642105263157895,0.437838339931701,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,19,0.256110779455232,0.752101086450251,232,147,0.642105263157895,0.43362309985345,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,20,0.276045440173681,0.642684849176483,232,147,0.642105263157895,0.407263754974684,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,21,0.271478522658362,0.687556474391228,232,147,0.642105263157895,0.420390631699598,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,22,0.277354299505207,0.745115892371909,232,147,0.642105263157895,0.444763711689079,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,23,0.282936549264055,0.668811167417703,232,147,0.642105263157895,0.421039044182203,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,24,0.246018072333072,0.61684961277746,232,147,0.642105263157895,0.378736728913169,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,25,0.241202697467142,0.549652811444217,232,147,0.642105263157895,0.351595369837885,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,26,0.251946471076725,0.468910128290461,232,147,0.642105263157895,0.329596622079536,26.5157818933756,9.48421810662443,1.893,TRUE,FALSE
453286,"Scherzer, Max",R,27,0.262951696505517,0.305450467402251,232,147,0.642105263157895,0.278161782931716,26.5157818933756,9.48421810662443,1.893,FALSE,FALSE
453286,"Scherzer, Max",R,28,0.25953449603097,0.287070079996572,232,147,0.642105263157895,0.269389336608133,26.5157818933756,9.48421810662443,1.893,FALSE,FALSE
453286,"Scherzer, Max",R,29,0.298923988514949,0.396451070766504,232,147,0.642105263157895,0.333828417952347,26.5157818933756,9.48421810662443,1.893,FALSE,FALSE
453286,"Scherzer, Max",R,30,0.344251176502137,0.368986207522902,232,147,0.642105263157895,0.353103713920095,26.5157818933756,9.48421810662443,1.893,FALSE,FALSE
453286,"Scherzer, Max",R,31,0.411161160326122,0.355269933875798,232,147,0.642105263157895,0.391157984543901,26.5157818933756,9.48421810662443,1.893,FALSE,FALSE
453286,"Scherzer, Max",R,32,0.477967875734982,0.327845852129719,232,147,0.642105263157895,0.424239993602572,26.5157818933756,9.48421810662443,1.893,FALSE,FALSE
453286,"Scherzer, Max",R,33,0.530919446205882,0.358066652011373,232,147,0.642105263157895,0.469056340915216,26.5157818933756,9.48421810662443,1.893,FALSE,FALSE
453286,"Scherzer, Max",R,34,0.59074834754927,0.283370016771913,232,147,0.642105263157895,0.480739260744742,26.5157818933756,9.48421810662443,1.893,FALSE,FALSE
453286,"Scherzer, Max",R,35,0.650516862694581,0.206202703901922,232,147,0.642105263157895,0.491499163758261,26.5157818933756,9.48421810662443,1.893,FALSE,FALSE
453286,"Scherzer, Max",R,36,0.69793691544485,0.0939571614972141,232,147,0.642105263157895,0.481775740347801,26.5157818933756,9.48421810662443,1.893,FALSE,FALSE
489446,"Yates, Kirby",R,-36,0.930649417039168,4.76628989121746,113,160,0.45362563237774,3.02634505554468,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-35,0.710898166850084,4.23902009379589,113,160,0.45362563237774,2.63857355357933,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-34,0.582629540900911,3.90879861867226,113,160,0.45362563237774,2.39996306737295,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-33,0.431780969589921,3.50090432435174,113,160,0.45362563237774,2.10867130170262,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-32,0.314418473972132,3.09728154027283,113,160,0.45362563237774,1.83490352200152,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-31,0.301334114169615,2.80239979214307,113,160,0.45362563237774,1.6678522923541,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-30,0.229615831493305,2.47652424763386,113,160,0.45362563237774,1.45726899646723,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-29,0.202746551786232,2.19083522594626,113,160,0.45362563237774,1.28898724390739,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-28,0.134700449408911,1.95333981143006,113,160,0.45362563237774,1.12835838076617,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-27,0.122791536462239,1.76002084178404,113,160,0.45362563237774,1.01733166281007,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-26,0.0955281666041958,1.54630133933665,113,160,0.45362563237774,0.888193441419231,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-25,0.0459732311749297,1.35886158482983,113,160,0.45362563237774,0.763301775161753,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-24,0.00687037046329724,1.15400519386452,113,160,0.45362563237774,0.633635434176612,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-23,-0.054769127229906,0.944707150186611,113,160,0.45362563237774,0.491319091796994,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-22,-0.0663034965383796,0.733427193445257,113,160,0.45362563237774,0.370648853469543,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-21,-0.0867941010798275,0.601414749215881,113,160,0.45362563237774,0.289225574292533,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-20,-0.0988109354155496,0.456266025560779,113,160,0.45362563237774,0.204468888119577,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-19,-0.101438656261061,0.297160704731719,113,160,0.45362563237774,0.116345817536006,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-18,-0.0889159785888562,0.234580892651809,113,160,0.45362563237774,0.0878344198630419,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-17,-0.0675285304383098,0.157113497846012,113,160,0.45362563237774,0.055210115706918,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-16,-0.0780143890652064,0.116476158985256,113,160,0.45362563237774,0.0282502611343718,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
489446,"Yates, Kirby",R,-15,-0.145529229923759,0.0386240028130729,113,160,0.45362563237774,-0.0449126238415776,24.032891612409,11.967108387591,2.52000000000001,FALSE,FALSE
